NPPB	Cerebral edema	
TNFRSF1A	Facial edema	
CCR5	Pulmonary edema	
FPR1	Pulmonary edema	
PLAU	Cerebral edema	
SLC25A13	Cerebral edema	
EGLN1	Pulmonary edema	
FGF7	Pulmonary edema	
VEGFA	High altitude pulmonary edema	
F2R	Pulmonary edema	
VEGFA	Pulmonary edema	
TH	High altitude pulmonary edema	
HIF1A	Pulmonary edema	
AVPR1A	Cerebral edema	
FGF10	Pulmonary edema	
REN	High altitude pulmonary edema	
EDN1	Cerebral edema	
PLAT	Cerebral edema	
ABCC8	Cerebral edema	
ADRB2	Pulmonary edema	
FSHR	Pulmonary edema	
F2	Cerebral edema	
TEK	Pulmonary edema	
F2R	Cerebral edema	
ALB	Pulmonary edema	
CXCL2	Pulmonary edema	
GFAP	Cerebral edema	
CAV1	Pulmonary edema	
EDNRA	High altitude pulmonary edema	
TNFRSF1A	Periorbital edema	
EDN1	High altitude pulmonary edema	
ROCK1	Pulmonary edema	
APOE	Cerebral edema	
MYL4	Cerebral edema	
DMD	Cerebral edema	
NRG1	Pulmonary edema	
ALOX5	Pulmonary edema	
TRPV1	Pulmonary edema	
AGTR1	High altitude pulmonary edema	
PTGS2	Pulmonary edema	
ADRB2	High altitude pulmonary edema	
GHRH	Pulmonary edema	
CXCL8	Pulmonary edema	
IL2	Pulmonary edema	
ACE	High altitude pulmonary edema	
MPO	Pulmonary edema	
EGLN1	High altitude pulmonary edema	
HTR1D	CXCL11	0.8407682499807351	
HTR2B	GPRC6A	0.8252219011119977	
SSTR1	CCL23	0.8407682499807351	
DRD4	PNOC	0.8407682499807351	
ADRA2A	CCL23	0.833320481754769	
HTR6	GPR20	0.8252219011119977	
HTR6	GNB1	0.8526462282435747	
EGFR	RASGRP1	0.8372883840480309	
ADRA1A	GNRH2	0.8407682499807351	
HTR1D	CXCL10	0.8407682499807351	
SSTR1	CASR	0.8354005520686607	
ADORA2A	RAMP3	0.8421959353175904	
AVPR1B	PROKR2	0.8354005520686607	
HTR1D	TAS2R1	0.8354005520686607	
SSTR2	FPR2	0.8354005520686607	
HTR5A	TAS2R46	0.8354005520686607	
AVPR2	FSHB	0.8407682499807351	
MLNR	ADRA1A	0.8354005520686607	
EGFR	FGF10	0.8619307007599862	
HTR1B	HRH4	0.8354005520686607	
CHRM2	KIAA0319	0.863443159858049	
Loxapine	DRD2	1	
ADRB1	IAPP	0.8407682499807351	
PDE4B	ADCY3	0.8281207788973212	
DRD1	rs265976	0.99	
CHRM5	GNG2	0.8526462282435747	
HTR6	VIP	0.833320481754769	
HTR1E	CXCR6	0.8354005520686607	
CHRM1	FFAR3	0.8354005520686607	
JUN	MAPK8	0.8354005520686607	
HTR1E	CXCL8	0.8459813396079446	
CHRM2	VAMP4	0.863443159858049	
ADORA1	NPY4R	0.8252219011119977	
P2RY12	HRH3	0.8354005520686607	
CHRM3	TAC3	0.833320481754769	
SSTR1	SST	0.8436671950788296	
AGTR1	rs5186	0.99	
DRD3	CNR1	0.8354005520686607	
CHRM2	GRM7	0.8252219011119977	
CHRM2	M6PR	0.863443159858049	
HTR6	ADCYAP1	0.8407682499807351	
CHRM5	KNG1	0.8407682499807351	
CYP2C19	CYP2C19*1, CYP2C19*2, CYP2C19*3	0.99	
ADRA1A	CHRM1	0.8354005520686607	
DRD5	PTH2R	0.8354005520686607	
HTR1B	LPAR5	0.8252219011119977	
PDE4B	ADCY7	0.8281207788973212	
CHRM2	CXCL3	0.8407682499807351	
HTR1D	LPAR1	0.8252219011119977	
DRD2	rs1079598	0.99	
CYP1A1	rs2472297	0.99	
P2RY12	S1PR5	0.8252219011119977	
HRH2	GPR32	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KRT16	0.8638247395845513	
ADRB2	CRHR1	0.8354005520686607	
HTR1B	KNG1	0.8407682499807351	
CHRM3	CCK	0.833320481754769	
DRD1	GPHA2	0.8407682499807351	
HRH1	GNRHR	0.8354005520686607	
CHRM1	XCR1	0.8252219011119977	
SSTR1	GPR17	0.8252219011119977	
HTR2C	NPSR1	0.8354005520686607	
CALM3	NFATC3	0.8228150578411493	
Maprotiline	DRD2	1	
DRD4	CCL20	0.8407682499807351	
HTR1A	PTGDR2	0.8252219011119977	
EGFR	IL2RA	0.8435102388865442	
HTR1D	SST	0.8407682499807351	
CHRM5	F2R	0.8252219011119977	
DRD2	GPR55	0.8354005520686607	
HTR1A	NMUR1	0.8354005520686607	
HRH1	HTR2B	0.8354005520686607	
ADRA1B	BDKRB2	0.8354005520686607	
ADORA2A	NPS	0.8407682499807351	
HTR1D	CCR2	0.8354005520686607	
HRH4	PPY	0.833320481754769	
P2RY12	PTGER3	0.8252219011119977	
Paliperidone	ADRA1B	1	
HTR1E	TAS2R38	0.8354005520686607	
HTR1E	CXCL1	0.8407682499807351	
SSTR2	HTR1A	0.8354005520686607	
HRH1	F2	0.833320481754769	
CHRM2	LRP2	0.863443159858049	
DRD5	HTR6	0.8354005520686607	
CHRM1	AVPR1B	0.8354005520686607	
HRH1	TRHR	0.8354005520686607	
P2RY12	NPY4R	0.8252219011119977	
HRH4	GABBR2	0.8252219011119977	
DRD3	rs6280	0.99	
CHRM5	F2	0.833320481754769	
P2RY12	ADORA1	0.8354005520686607	
Maprotiline	SLC6A2	1	
ADRA1A	OXT	0.833320481754769	
HTR1D	CCR9	0.8354005520686607	
PPARD	rs3734254	0.99	
HRH2	TSHR	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CHKB	0.818984274335209	
AGTR1	GNRHR2	0.8354005520686607	
CHRM3	GNA15	0.8595571341704282	
SSTR1	CXCR3	0.8354005520686607	
CYP2C8	rs1113129	0.99	
Irbesartan	CYP2D6	1	
ABCG2	rs2725252	0.99	
CHRM3	P2RY6	0.8354005520686607	
HRH4	CXCL13	0.8407682499807351	
DRD2	rs2734841	0.99	
ABCB1	rs10267099	0.99	
ADRA1A	TACR2	0.8252219011119977	
CHRM2	CXCR5	0.8354005520686607	
CHRM5	ADRA1B	0.8354005520686607	
AVPR1B	TAC1	0.833320481754769	
HTR2C	BDKRB1	0.8354005520686607	
CHRM5	AGT	0.8407682499807351	
ADRA1B	GCGR	0.8354005520686607	
DRD2	ADORA1	0.8354005520686607	
DRD3	TAS2R43	0.8354005520686607	
DRD1	ADM	0.8407682499807351	
ADRA1A	PROK2	0.8407682499807351	
CHRM1	GCG	0.8407682499807351	
HTR2C	LTB4R	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	RLF	0.818984274335209	
UGT1A1	UGT1A1*60	0.8600583546412883	
HTR2A	XCR1	0.8252219011119977	
Perindopril	ACE	1	
ACE	rs4359	0.99	
ADORA1	GPR17	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SGOL2	0.818984274335209	
Pergolide	ADRA1B	1	
DRD3	TAS2R41	0.8354005520686607	
PTGIR	GPR150	0.8252219011119977	
SLCO1B1	rs4149081	0.99	
HTR1D	ADRA2C	0.8252219011119977	
SSTR2	HRH3	0.8354005520686607	
Insulin Detemir	CYP1A2	1	
DRD4	HTR1F	0.8354005520686607	
CHRM2	KNG1	0.8407682499807351	
HTR2C	HCRTR2	0.8252219011119977	
CHRM5	GNRH2	0.8407682499807351	
ADORA2A	GIPR	0.8354005520686607	
CHRM3	GAST	0.8407682499807351	
ADRA1B	CASR	0.8354005520686607	
P2RY12	TAS2R38	0.8354005520686607	
AVPR2	TF	0.863443159858049	
ADRA1D	EDN3	0.833320481754769	
EGFR	AP2M1	0.8664242982340606	
DRD4	HRH3	0.8354005520686607	
HTR6	CRHR1	0.8354005520686607	
DRD4	GRM2	0.8252219011119977	
Paliperidone	ADRA2B	1	
HRH4	ADRA2A	0.8252219011119977	
Maprotiline	HTR2A	1	
HRH1	GNA14	0.8595571341704282	
AVPR1B	CCKAR	0.8252219011119977	
ADRA1A	PTGER1	0.8252219011119977	
HTR5A	CCL23	0.8407682499807351	
DRD5	GHRHR	0.8354005520686607	
DRD4	OPRK1	0.8354005520686607	
CHRM4	TAS2R31	0.8354005520686607	
CHRM5	NTS	0.833320481754769	
HTR1B	P2RY13	0.8354005520686607	
CHRM1	LPAR1	0.8252219011119977	
HTR1A	PENK	0.8407682499807351	
AVPR2	PTH1R	0.8354005520686607	
VEGFA	rs3025040	0.99	
CHRM4	GABBR2	0.8252219011119977	
DRD3	POMC	0.8407682499807351	
HRH4	CCL16	0.8407682499807351	
CYP2C9	CYP2C9*1, CYP2C9*3	0.99	
CHRM4	GNAI1	0.8526462282435747	
HTR1B	P2RY4	0.8354005520686607	
AVPR1A	TACR1	0.8252219011119977	
Levodopa	SLC7A5	1	
CHRM1	NPFFR2	0.8252219011119977	
ADRB2	LHCGR	0.8354005520686607	
HTR1D	CCR4	0.8354005520686607	
SSTR2	P2RY4	0.8354005520686607	
DRD2	CXCL3	0.8407682499807351	
CHRM5	GRP	0.8407682499807351	
MLNR	GAST	0.8407682499807351	
SSTR2	ADORA1	0.8354005520686607	
AOX1	rs10931910	0.99	
ADRA1B	OXT	0.833320481754769	
EGFR	FGF2	0.8658423074095727	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*2, CYP2D6*4, CYP2D6*5	0.99	
CHRM1	GNG2	0.8526462282435747	
CHRM4	TAS2R38	0.8354005520686607	
HTR1B	NPY5R	0.8252219011119977	
HTR6	TSHR	0.8354005520686607	
DRD5	PTGDR	0.8252219011119977	
Bromocriptine	HTR1D	1	
AVPR2	FSHR	0.8354005520686607	
ADORA1	HTR1A	0.8354005520686607	
EGFR	CLTA	0.8658049874828022	
CHRM2	CLTA	0.8664089236866457	
SSTR5	OPRK1	0.8354005520686607	
HTR5A	GABBR2	0.8252219011119977	
HTR5A	CCL19	0.8407682499807351	
Maprotiline	CYP1A2	1	
AGTR1	NMU	0.8459813396079446	
DRD1	GHRHR	0.8354005520686607	
CHRM4	TAS2R7	0.8354005520686607	
CHRM2	GPR55	0.8354005520686607	
EGFR	IGF2R	0.8628338709774962	
HRH4	C5	0.8407682499807351	
HTR1E	GNAI2	0.8526462282435747	
HTR2B	GNB1	0.8526462282435747	
TEK	TEK	0.859863056777342	
SSTR1	TAS2R38	0.8354005520686607	
ADRB1	HTR4	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SERPING1	0.818984274335209	
UGT1A9	rs72551344	0.9135172474836407	
SSTR2	MCHR1	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*4, CYP2D6*5	0.99	
ADORA1	GRM4	0.8252219011119977	
ADRB2	OCRL	0.8613363396709319	
HRH1	UTS2B	0.8407682499807351	
ADRA1D	GPR17	0.8252219011119977	
CHRM5	GCGR	0.8354005520686607	
AVPR2	UBB	0.863443159858049	
DRD3	GPR17	0.8252219011119977	
EGFR	FRS2	0.8643329280224298	
AGTR1	NTSR1	0.8252219011119977	
AVPR2	P2RY11	0.8252219011119977	
SSTR5	CXCL6	0.8459813396079446	
HTR5A	GNAT3	0.8526462282435747	
rs6759892	UGT1A8	0.8687458127689781	
Pentoxifylline	PDE4A	1	
DRD2	GNAI1	0.8526462282435747	
CHRM2	GRM2	0.8252219011119977	
DRD4	PMCH	0.8407682499807351	
ADORA1	HRH3	0.8354005520686607	
HTR5A	SSTR2	0.8354005520686607	
SSTR2	GNAI3	0.8526462282435747	
EGFR	IL5RA	0.8435102388865442	
CHRM5	PMCH	0.833320481754769	
DRD1	rs11746641	0.99	
DRD4	OPRD1	0.8354005520686607	
CHRM1	GNA15	0.8595571341704282	
DRD4	TAS2R13	0.8354005520686607	
ADORA1	MCHR2	0.8354005520686607	
DRD3	GABBR1	0.8252219011119977	
SSTR2	OPRL1	0.8354005520686607	
ADRB2	AP2A2	0.8669217489920482	
CYP3A4	rs3735451	0.99	
HTR1E	CXCL16	0.8407682499807351	
DRD4	P2RY4	0.8354005520686607	
ADRA2C	PMCH	0.833320481754769	
AVPR1B	AVP	0.8436671950788296	
VEGFA	ELMO1	0.7983096722548423	
CHRM2	TAS2R10	0.8354005520686607	
SSTR2	BDKRB1	0.8354005520686607	
ADRB2	SH3GL2	0.865611713402943	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	OBSL1	0.8638247395845513	
HTR6	GPR15	0.8252219011119977	
CHRM2	NPBWR2	0.8354005520686607	
HTR1E	S1PR4	0.8252219011119977	
Apomorphine	HTR2A	1	
AGTR1	CYSLTR1	0.8252219011119977	
HRH2	CRH	0.8407682499807351	
DRD5	GIP	0.8407682499807351	
SLCO1B1	SLCO1B1*1, SLCO1B1*2	0.99	
CHRM5	CCKAR	0.8252219011119977	
SSTR5	P2RY4	0.8354005520686607	
HRH1	F2RL3	0.8252219011119977	
CHRM4	CXCL6	0.8459813396079446	
ADORA2A	PTH2R	0.8354005520686607	
XDH	rs1429376	0.99	
ADRA1B	GAST	0.8407682499807351	
ABCC1	rs2238476	0.99	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	AHSG	0.8638247395845513	
DRD2	NPY4R	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	TSC22D1	0.818984274335209	
DRD5	LHB	0.8407682499807351	
CHRM5	GAST	0.8407682499807351	
DRD3	HCAR1	0.8354005520686607	
ADRA1D	PTGER1	0.8252219011119977	
AGTR1	MLNR	0.8354005520686607	
HTR5A	PPBP	0.8407682499807351	
AVPR2	TGOLN2	0.863443159858049	
SSTR1	HRH4	0.8354005520686607	
DRD5	GPR25	0.8252219011119977	
DRD3	CCR3	0.8354005520686607	
DRD5	PTGER2	0.8252219011119977	
HTR2C	rs1414334	0.99	
SLCO1B1	rs4149032	0.99	
ADRB2	TAAR1	0.8354005520686607	
TNF	MAP3K14	0.8228150578411493	
ADRA1A	NMUR1	0.8354005520686607	
HTR1B	SSTR3	0.8354005520686607	
ADORA1	GRM2	0.8252219011119977	
HTR2C	CCKBR	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KRT9	0.9111202792312738	
DRD3	C3	0.8407682499807351	
PTGIR	ADRB1	0.8354005520686607	
HTR1D	HRH3	0.8354005520686607	
HTR2A	GNG2	0.8526462282435747	
HTR5A	CXCL13	0.8407682499807351	
HTR2C	LPAR4	0.8354005520686607	
AGTR1	QRFPR	0.8252219011119977	
UGT1A9	rs34993780	0.9320653479069899	
ADORA2A	GPR150	0.8252219011119977	
DRD1	GLP2R	0.8354005520686607	
P2RY12	ACKR3	0.8354005520686607	
rs10929303	UGT1A1	0.8687458127689781	
CHRM3	CCKAR	0.8252219011119977	
AVPR1B	GNRHR2	0.8354005520686607	
AVPR2	CALCR	0.8421959353175904	
HRH2	MC5R	0.8252219011119977	
SSTR1	CHRM4	0.8354005520686607	
HTR1E	CCR2	0.8354005520686607	
EGFR	SPTB	0.8435102388865442	
UGT1A6	UGT1A6*2a	0.9135172474836407	
CHRM3	GPR4	0.8354005520686607	
P2RY12	CXCL3	0.8407682499807351	
HTR2B	CYSLTR1	0.8252219011119977	
HTR7	ADM	0.8407682499807351	
PTGIR	RXFP1	0.8354005520686607	
DRD2	NMUR2	0.8421959353175904	
PTK6	STAP2	0.8506801547405347	
HTR1B	TAS2R5	0.8354005520686607	
Capsaicin	MPO	1	
SSTR1	MTNR1B	0.8252219011119977	
AVPR1B	NPSR1	0.8354005520686607	
HRH2	CALCA	0.8407682499807351	
P2RY12	GPR17	0.8252219011119977	
HTR2C	GPRC6A	0.8252219011119977	
HRH2	RXFP2	0.8354005520686607	
DRD2	SUCNR1	0.8354005520686607	
ADRA1B	EDN3	0.833320481754769	
CHRM2	C3	0.8407682499807351	
UGT1A8	rs6431558	0.99	
SSTR5	NMUR1	0.8354005520686607	
CYP2C9	rs4917639	0.99	
UGT1A6	rs1105879	0.9702989999999999	
CHRM4	CNR1	0.8354005520686607	
HTR2A	F2RL1	0.8252219011119977	
SSTR2	RXFP4	0.8354005520686607	
DRD4	ADRA2A	0.8252219011119977	
L-Tyrosine	SLC16A2	1	
HTR2A	KISS1	0.833320481754769	
HTR1D	PF4	0.8407682499807351	
CYP3A4	MGST3	0.792109822701367	
CALM3	DLG4	0.8475031000327038	
DRD1	RLN2	0.8459813396079446	
UGT1A7	rs7586110	0.8775210229989678	
CYP2D6	CYP2D6*1, CYP2D6*10, CYP2D6*17, CYP2D6*1xN, CYP2D6*2, CYP2D6*2xN, CYP2D6*3, CYP2D6*4, CYP2D6*41, CYP2D6*5	0.99	
SSTR5	NMUR2	0.8421959353175904	
ADORA1	LPAR3	0.8252219011119977	
DRD3	TAS2R13	0.8354005520686607	
PTK6	KHDRBS1	0.8392126544448786	
CHRM4	AGTR2	0.8354005520686607	
UGT1A1	rs887829	0.8600583546412883	
SLC22A1	rs12208357	0.99	
ADRB1	GPR84	0.8252219011119977	
HTR1D	TAS2R30	0.8354005520686607	
CHRM2	CXCL5	0.8407682499807351	
HRH4	CCR6	0.8354005520686607	
P2RY12	CXCL16	0.8407682499807351	
HRH1	XCL1	0.833320481754769	
HTR5A	GNB1	0.8526462282435747	
SSTR5	CCL5	0.8407682499807351	
DRD2	GRM2	0.8252219011119977	
L-Tyrosine	TH	1	
Quetiapine	ADRA1B	1	
CHRM5	FFAR3	0.8354005520686607	
HTR2A	GNB1	0.8526462282435747	
CHRM1	GNRHR2	0.8354005520686607	
HTR2B	NPSR1	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PPBP	0.8638247395845513	
DRD2	SSTR2	0.8354005520686607	
ADRA2B	RLN3	0.8407682499807351	
Dexpanthenol	CHRM3	1	
DRD2	KNG1	0.8407682499807351	
AVPR2	GPR83	0.8252219011119977	
ADRB2	VIPR2	0.8252219011119977	
AVPR1B	ADRA1B	0.8354005520686607	
Treprostinil	PTGIR	1	
EGFR	AP2S1	0.8664242982340606	
ABCB1	rs12720067	0.99	
ADORA2A	TSHB	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	OR3A2	0.818984274335209	
CYP2C9	rs28371686	0.99	
AGTR1	F2RL1	0.8252219011119977	
rs4987161	CYP3A	0.9414801494009999	
SSTR5	CXCL8	0.8459813396079446	
HTR1D	BDKRB2	0.8354005520686607	
MLNR	OXTR	0.8252219011119977	
HRH1	FFAR3	0.8354005520686607	
HRH2	LHB	0.8407682499807351	
ADRB1	GCG	0.849809014912932	
P2RY12	PNOC	0.8407682499807351	
PTK6	AKT1	0.8375121078883685	
DRD2	OPRL1	0.8354005520686607	
HTR2A	rs6314	0.99	
ADRA1A	PROK1	0.8407682499807351	
HTR6	LHB	0.8407682499807351	
HTR1D	MTNR1A	0.8252219011119977	
ADRA1B	F2RL2	0.8252219011119977	
ADRB1	SCT	0.8407682499807351	
MLNR	EDNRA	0.8252219011119977	
SSTR1	ADRA2A	0.8252219011119977	
HTR1D	GPR18	0.8354005520686607	
HTR1B	GRM4	0.8252219011119977	
P2RY12	TAS2R16	0.8354005520686607	
HTR2B	GRM5	0.8354005520686607	
HTR1D	NPBWR2	0.8354005520686607	
SSTR2	TAS2R41	0.8354005520686607	
AGTR1	GAST	0.8407682499807351	
ADRA1D	F2RL2	0.8252219011119977	
AVPR1A	PROKR1	0.8354005520686607	
EGFR	RPS27A	0.8665736784466054	
HTR2B	CHRM1	0.8354005520686607	
HRH4	TAS2R5	0.8354005520686607	
CHRM3	NMBR	0.8354005520686607	
CHRM5	OXT	0.833320481754769	
MLNR	NMB	0.8407682499807351	
AVPR1A	LTB4R	0.8252219011119977	
CHRM3	CCL23	0.833320481754769	
CYP2E1	rs2070673	0.99	
P2RY12	RLN3	0.8459813396079446	
ADRB1	LHCGR	0.8354005520686607	
ADRA1B	GPR65	0.8354005520686607	
SSTR2	RXFP3	0.8354005520686607	
Loxapine	HRH2	1	
HRH4	CXCL5	0.8407682499807351	
HRH1	NPFFR1	0.8252219011119977	
HTR1B	S1PR4	0.8252219011119977	
CHRM5	BDKRB1	0.8354005520686607	
HTR2A	LPAR4	0.8354005520686607	
HTR7	ADORA2B	0.8354005520686607	
SSTR5	ADRA2A	0.8252219011119977	
Pramipexole	HTR1A	1	
HTR5A	S1PR5	0.8252219011119977	
CHRM3	P2RY2	0.8354005520686607	
CYP3A4	CYP3A4*1, CYP3A4*1G	0.99	
ADRA1B	TAC3	0.833320481754769	
Quetiapine	ADRA1A	1	
ADRB2	ARPC2	0.8628338709774962	
UGT1A9	rs2003569	0.9135172474836407	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	DCD	0.818984274335209	
AVPR2	AP2A2	0.8669217489920482	
HTR2B	NMBR	0.8354005520686607	
PPARD	rs6922548	0.99	
HTR1B	OPRK1	0.8354005520686607	
ADRA1A	TRHR	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	DERL1	0.8638247395845513	
SSTR1	PTGDR2	0.8252219011119977	
DRD4	CXCL6	0.8459813396079446	
AVPR2	AP2S1	0.8669217489920482	
ADRB1	RLN2	0.8459813396079446	
EGFR	GFRA2	0.847975029345742	
CHRM5	HCRTR1	0.8252219011119977	
DRD2	ADRA2B	0.8252219011119977	
Diflunisal	PTGS2	1	
PTGIR	ADM2	0.8407682499807351	
CHRM2	SNX9	0.863443159858049	
ADORA1	ANXA1	0.8459813396079446	
HTR2C	TACR1	0.8252219011119977	
CHRM3	TRHR	0.8354005520686607	
ADRA1D	TACR2	0.8252219011119977	
ADRB2	CTTN	0.8628338709774962	
CHRM2	SH3GL2	0.865611713402943	
HTR1A	S1PR5	0.8252219011119977	
SSTR1	INSL5	0.8407682499807351	
MLNR	TRH	0.8407682499807351	
ADORA2A	rs3761422	0.99	
ADORA2A	RLN3	0.8407682499807351	
Ropinirole	CYP2D6	1	
SSTR2	S1PR2	0.8252219011119977	
HTR1B	GNAI3	0.8526462282435747	
CHRM3	GHRL	0.8407682499807351	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PCED1B	0.8638247395845513	
CHRM4	NPBWR2	0.8354005520686607	
P2RY12	C5AR1	0.8354005520686607	
HTR1A	NPY1R	0.8252219011119977	
Cabergoline	ADRB2	1	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KIAA1551	0.818984274335209	
HTR6	GPR176	0.8252219011119977	
AVPR1A	OXTR	0.8252219011119977	
CHRM2	EGF	0.863443159858049	
HTR5A	CCR4	0.8354005520686607	
CHRM4	RLN3	0.8459813396079446	
CHRM1	NTSR1	0.8252219011119977	
DRD4	GNG2	0.8526462282435747	
CYP3A5	rs776746	0.99	
rs8330	UGT1A	0.8863848717161291	
HRH1	KISS1	0.833320481754769	
HTR1D	ADORA1	0.8354005520686607	
HTR1A	CORT	0.8407682499807351	
ADRA1D	CHRM3	0.8354005520686607	
HTR1A	FPR1	0.8354005520686607	
ABCG2	rs7699188	0.99	
HTR2C	GNB1	0.8526462282435747	
P2RY12	CCR9	0.8354005520686607	
HRH2	MC2R	0.8252219011119977	
HRH4	CCL21	0.8407682499807351	
CALM3	PPP3CA	0.8535455451872151	
CHRM4	C3AR1	0.8354005520686607	
AVPR1A	PMCH	0.833320481754769	
HTR1E	POMC	0.8407682499807351	
AVPR2	APOB	0.863443159858049	
ABCG2	rs3114020	0.99	
HTR1B	CXCL12	0.8407682499807351	
HTR2A	FFAR2	0.8354005520686607	
AVPR2	CRH	0.8407682499807351	
HTR1D	OPRK1	0.8354005520686607	
P2RY12	TAS2R41	0.8354005520686607	
HTR1A	ANXA1	0.8459813396079446	
EGFR	FGFR2	0.857607030791991	
DRD4	LPAR3	0.8252219011119977	
CHRM2	ADORA3	0.8354005520686607	
CHRM5	LPAR5	0.8252219011119977	
HRH1	EDNRB	0.8252219011119977	
HTR1A	TAS2R42	0.8354005520686607	
HTR6	TSHB	0.8407682499807351	
DRD3	APLNR	0.8354005520686607	
HTR2C	HCRT	0.833320481754769	
CALM3	CAMK2G	0.842023951637581	
DRD1	ADCYAP1R1	0.8354005520686607	
MLNR	P2RY2	0.8354005520686607	
HTR1D	P2RY4	0.8354005520686607	
MLNR	BDKRB1	0.8354005520686607	
Perphenazine	CYP2C9	1	
HTR1A	TAS2R20	0.8354005520686607	
DRD2	CXCL2	0.8407682499807351	
HRH4	TAS2R9	0.8354005520686607	
CHRM3	F2RL2	0.8252219011119977	
SSTR5	DRD3	0.8354005520686607	
ADRB2	ARPC1A	0.8628338709774962	
EGFR	PTPN11	0.8620006694119313	
MLNR	LTB4R2	0.8252219011119977	
CYP3A5	rs41303343	0.99	
AVPR2	REPS1	0.8664623807565615	
MLNR	KNG1	0.8407682499807351	
PTGIR	VIP	0.833320481754769	
HTR1B	TAS2R4	0.8354005520686607	
ADORA1	TAS2R39	0.8354005520686607	
HTR5A	CCR7	0.8354005520686607	
ADRA1D	GNA13	0.8549476386052599	
CHRM5	F2RL1	0.8252219011119977	
HTR1A	C5AR1	0.8354005520686607	
DRD3	TAS2R50	0.8354005520686607	
HTR1B	NMUR1	0.8354005520686607	
AVPR2	PACSIN2	0.863443159858049	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KIAA1551	0.8638247395845513	
HTR1A	SSTR1	0.8354005520686607	
HTR1E	C5AR1	0.8354005520686607	
CHRM5	LTB4R2	0.8252219011119977	
HRH1	ADRA1D	0.8354005520686607	
HTR1B	CXCL2	0.8407682499807351	
MLNR	P2RY6	0.8354005520686607	
CHRM2	ARPC5	0.8628338709774962	
CHRM2	ARPC1A	0.8628338709774962	
P2RY12	CXCL6	0.8459813396079446	
FMO1	rs7877	0.99	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PDZRN4	0.8638247395845513	
HRH4	C3AR1	0.8354005520686607	
DRD3	MCHR1	0.8354005520686607	
ITGA2	rs1062535	0.8551864921887058	
SSTR1	TAS2R46	0.8354005520686607	
HRH4	C3	0.8407682499807351	
HRH4	TAS2R19	0.8354005520686607	
PPARG	MED27	0.7989062580087279	
HTR1B	S1PR2	0.8252219011119977	
UGT1A7	UGT1A7*3	0.9135172474836407	
SSTR5	TAS2R1	0.8354005520686607	
Irbesartan	CYP1A2	1	
ADRB1	CRH	0.8407682499807351	
ADRA2B	PMCH	0.833320481754769	
CYP2C9	CYP2C9*1, CYP2C9*59	0.99	
ADRB2	GHRHR	0.8354005520686607	
SSTR5	CXCR5	0.8354005520686607	
CHRM2	NMS	0.8407682499807351	
CHRM1	SAA1	0.833320481754769	
DRD2	CASR	0.8354005520686607	
HTR2A	GCGR	0.8354005520686607	
HTR1D	TAS2R7	0.8354005520686607	
UGT1A7	rs17868323	0.9135172474836407	
HRH4	HEBP1	0.8407682499807351	
SSTR1	S1PR4	0.8252219011119977	
SSTR1	NPW	0.8407682499807351	
CHRM2	PYY	0.833320481754769	
EGFR	NRAS	0.8667770469385163	
HRH2	HTR6	0.8354005520686607	
HTR2C	NTS	0.833320481754769	
HRH4	CCR4	0.8354005520686607	
DRD4	SSTR5	0.8354005520686607	
HTR5A	POMC	0.8407682499807351	
ADRA1B	GNRHR	0.8354005520686607	
HTR1B	CCL16	0.8407682499807351	
EGFR	SYNJ2	0.8613363396709319	
ADRA2B	ADRA2B	0.8459813396079446	
P2RY12	NMUR1	0.8354005520686607	
EGFR	KRAS	0.8667770469385163	
ALB	complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	0.954526206676	
Pramipexole	HTR2C	1	
HRH4	TAS2R20	0.8354005520686607	
Bromocriptine	HTR2C	1	
ADRA2A	rs1800545	0.8375215262118652	
CHRM2	MCHR2	0.8354005520686607	
HTR5A	GALR3	0.8252219011119977	
SSTR1	FPR2	0.8354005520686607	
ADRB1	RAMP3	0.8421959353175904	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PRSS3	0.8638247395845513	
