CCR5	Pulmonary edema	
FPR1	Pulmonary edema	
EGLN1	Pulmonary edema	
VEGFA	High altitude pulmonary edema	
F2R	Pulmonary edema	
VEGFA	Pulmonary edema	
TH	High altitude pulmonary edema	
HIF1A	Pulmonary edema	
REN	High altitude pulmonary edema	
ADRB2	Pulmonary edema	
FSHR	Pulmonary edema	
ALB	Pulmonary edema	
EDNRA	High altitude pulmonary edema	
EDN1	High altitude pulmonary edema	
ROCK1	Pulmonary edema	
AGTR1	High altitude pulmonary edema	
ADRB2	High altitude pulmonary edema	
GHRH	Pulmonary edema	
CXCL8	Pulmonary edema	
ACE	High altitude pulmonary edema	
CXCL2	Pulmonary edema	
EGLN1	High altitude pulmonary edema	
DRD3	PPY	0.833320481754769	
HTR2A	EDNRA	0.8252219011119977	
DRD3	RXFP3	0.8354005520686607	
GNAS	rs62205366	0.8551862965336323	
ADRA1A	NPFFR2	0.8252219011119977	
DRD3	NMUR2	0.8421959353175904	
DRD2	MTNR1A	0.8252219011119977	
P2RY12	FPR1	0.8354005520686607	
HTR1D	GNAI1	0.8526462282435747	
HTR2C	KISS1	0.833320481754769	
ADRA1D	LPAR4	0.8354005520686607	
DRD1	rs2168631	0.99	
HTR2C	LPAR1	0.8252219011119977	
DRD1	SCTR	0.8354005520686607	
HTR2B	HCRT	0.833320481754769	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SH3BP5	0.818984274335209	
ADRA1B	GNAQ	0.8595571341704282	
ADRA1A	GHSR	0.8354005520686607	
Enalaprilat	ACE	1	
HTR1D	TAS2R4	0.8354005520686607	
ADRA1A	NTS	0.833320481754769	
AGTR1	LPAR3	0.8354005520686607	
AGTR1	LPAR6	0.8354005520686607	
HTR2C	NPS	0.8407682499807351	
ADRA1A	HCRTR2	0.8252219011119977	
DRD4	MT-RNR2	0.8459813396079446	
ADRA1B	NTSR1	0.8252219011119977	
HTR2C	LPAR2	0.8252219011119977	
HTR1A	PNOC	0.8407682499807351	
Candesartan	PTGS1	1	
AGTR1	P2RY6	0.8354005520686607	
HTR1A	TAS2R41	0.8354005520686607	
DRD3	GNAI3	0.8526462282435747	
HTR2C	BDKRB2	0.8354005520686607	
DRD3	NMUR1	0.8354005520686607	
ADRB2	AAK1	0.8663069664123185	
PTGIR	HRH2	0.8354005520686607	
AGTR1	GNG2	0.8549476386052599	
ADRA2A	SAA1	0.833320481754769	
CYP3A	rs12721627	0.9702989999999999	
HTR2B	NPFF	0.833320481754769	
P2RY12	SAA1	0.8407682499807351	
HTR2B	F2	0.833320481754769	
CYP3A4	rs3735451	0.9509900498999999	
Ropinirole	DRD4	1	
HTR1D	TAS2R60	0.8354005520686607	
DRD4	C3	0.8407682499807351	
AGTR1	F2R	0.8252219011119977	
HTR1B	NPY4R	0.8252219011119977	
DRD1	VIPR1	0.8252219011119977	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KIAA0232	0.818984274335209	
HTR2B	KISS1	0.833320481754769	
PTGIR	GPR83	0.8252219011119977	
HTR1D	CCR5	0.8354005520686607	
HIF1A	LIMD1	0.8497082254156562	
HTR2C	P2RY11	0.8252219011119977	
HTR1D	POMC	0.8407682499807351	
P2RY12	CXCL8	0.8459813396079446	
AGTR1	TACR3	0.8252219011119977	
Pergolide	HTR1A	1	
ADRA1D	NMBR	0.8354005520686607	
ABCG2	rs72552713	0.99	
SLC22A1	rs36056065	0.99	
DRD2	PNOC	0.8407682499807351	
ADRB2	NPSR1	0.8354005520686607	
HTR2A	GNA14	0.8595571341704282	
ADRA1B	FFAR2	0.8354005520686607	
ADRA1B	LPAR1	0.8252219011119977	
HTR2A	PTGER1	0.8252219011119977	
HTR2A	GPR68	0.8354005520686607	
HTR1D	TAS2R46	0.8354005520686607	
DRD3	ADRA2C	0.8252219011119977	
PTGIR	rs1126510	0.99	
DRD1	GPR176	0.8252219011119977	
ADRA1A	ADRA1B	0.849809014912932	
HTR2B	KNG1	0.8407682499807351	
HTR1B	HCAR1	0.8354005520686607	
ADRB2	ARRB1	0.8653853888875809	
ADRA1A	KISS1	0.833320481754769	
DRD4	CXCL12	0.8407682499807351	
SLC22A1	rs72552763	0.99	
HTR1D	RXFP4	0.8354005520686607	
HTR2A	P2RY11	0.8252219011119977	
DRD2	rs2734833	0.99	
CYP2D6	rs138417770	0.99	
ADRA1B	GPRC6A	0.8252219011119977	
HTR1D	CXCL3	0.8407682499807351	
HTR1D	NPY4R	0.8252219011119977	
ADRA1D	UTS2R	0.8354005520686607	
Olmesartan	ABCC2	1	
HTR1B	CXCL1	0.8407682499807351	
AGTR1	rs12721226	0.99	
HTR1B	rs130058	0.99	
HTR2A	CASR	0.8354005520686607	
ADRB2	VAMP2	0.863443159858049	
ADRA1A	EDN1	0.833320481754769	
DRD4	TAS2R14	0.8354005520686607	
DRD3	TAS2R45	0.8354005520686607	
AGTR1	LPAR4	0.8354005520686607	
ADRB2	HIP1R	0.8628338709774962	
DRD5	PTGIR	0.8354005520686607	
DRD3	S1PR1	0.8252219011119977	
ADRA1A	GNRHR	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	SLA2	0.818984274335209	
PTGIR	GPHA2	0.8407682499807351	
ABCB1	rs11983225	0.99	
HTR1A	OPRK1	0.8354005520686607	
PTGIR	GNG2	0.8632667287580127	
CYP2D6	CYP2D6*1, CYP2D6*1xN, CYP2D6*2, CYP2D6*2xN, CYP2D6*3, CYP2D6*4, CYP2D6*5, CYP2D6*6	0.99	
DRD4	CXCR5	0.8354005520686607	
ADRB2	GAK	0.851137711762708	
AGTR1	ADRA1B	0.8354005520686607	
DRD4	GNAI2	0.8526462282435747	
ABCG2	rs58818712	0.99	
DRD4	CCR1	0.8354005520686607	
P2RY12	S1PR3	0.8252219011119977	
DRD4	CXCR6	0.8354005520686607	
DRD3	GRM8	0.8252219011119977	
HTR1B	MTNR1A	0.8252219011119977	
HTR1A	CCR4	0.8354005520686607	
ADRA1D	LPAR6	0.8354005520686607	
HTR2A	GRPR	0.8354005520686607	
ABCG2	rs2231142	0.99	
DRD3	CCL16	0.8407682499807351	
ADRA1A	BDKRB2	0.8354005520686607	
P2RY12	NPB	0.8407682499807351	
P2RY12	CXCL10	0.8407682499807351	
DRD4	CNR2	0.8354005520686607	
DRD3	LPAR3	0.8252219011119977	
ADRB2	CLTCL1	0.866142943288039	
HTR1A	BDKRB1	0.8354005520686607	
P2RY12	CNR1	0.8354005520686607	
P2RY12	TAS2R42	0.8354005520686607	
HTR2B	HCRTR2	0.8252219011119977	
ADRB2	RLN3	0.8407682499807351	
HTR1B	GPR18	0.8354005520686607	
HTR2A	LPAR1	0.8252219011119977	
ADRA2C	CXCL6	0.8407682499807351	
ADRA1D	LPAR3	0.8252219011119977	
ADRA2C	GNAZ	0.8567933402497072	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	PCDH1	0.818984274335209	
DRD4	TAS2R10	0.8354005520686607	
rs1800544	DRD4	0.9801	
P2RY12	SSTR1	0.8354005520686607	
ADRA2A	ADRA2C	0.8291463109497466	
HTR1D	NMU	0.8407682499807351	
DRD3	TAS2R7	0.8354005520686607	
CYP2C9	rs7900194	0.99	
SLCO1B1	rs11045819	0.99	
Pergolide	CYP3A4	1	
HTR2A	EDN3	0.833320481754769	
DRD2	NMU	0.8407682499807351	
HTR2C	CASR	0.8354005520686607	
P2RY12	GRM4	0.8252219011119977	
ADRA2A	rs1800545	0.9702989999999999	
HTR1D	PENK	0.8407682499807351	
ADRB2	ARPC3	0.8628338709774962	
Carvedilol	VEGFA	1	
Pergolide	HTR2A	1	
HTR1B	CCR9	0.8354005520686607	
PTGIR	GPBAR1	0.8354005520686607	
DRD5	RXFP1	0.8354005520686607	
AGTR1	KISS1	0.833320481754769	
Pramipexole	DRD4	1	
HTR1B	NPBWR1	0.8354005520686607	
ADRA1D	PTAFR	0.8252219011119977	
P2RY12	CXCR2	0.8354005520686607	
DRD4	TAS2R60	0.8354005520686607	
Ropinirole	ADRA2C	1	
DRD1	VIP	0.833320481754769	
HTR2B	GPR68	0.8354005520686607	
HTR1A	C3	0.8407682499807351	
DRD2	GRM7	0.8252219011119977	
DRD4	SAA1	0.8407682499807351	
PTGIR	INSL3	0.8407682499807351	
P2RY12	CORT	0.8407682499807351	
HTR1B	TAS2R20	0.8354005520686607	
ADRB2	CALCR	0.8421959353175904	
AGTR1	NTSR2	0.8252219011119977	
HTR2B	P2RY6	0.8354005520686607	
CXCL10	rs56061981	0.8323605674809277	
DRD2	TAS2R42	0.8354005520686607	
ADRA1B	CCK	0.833320481754769	
DRD4	NPY	0.833320481754769	
VEGFA	PTK2	0.8662260734280781	
HTR1B	ADORA1	0.8354005520686607	
PPARG	MED9	0.7989062580087279	
DRD2	CNR2	0.8354005520686607	
DRD2	CCR9	0.8354005520686607	
HTR1B	CXCL6	0.8459813396079446	
DRD4	TAS2R20	0.8354005520686607	
HTR2C	XCL2	0.833320481754769	
HTR1A	CHRM4	0.8354005520686607	
DRD1	RXFP2	0.8354005520686607	
HTR2C	MLN	0.8407682499807351	
HTR2B	QRFP	0.833320481754769	
Carvedilol	CYP2C9	1	
HTR2B	GNRH1	0.8407682499807351	
ADRA1B	GNB1	0.8632667287580127	
HTR2B	TACR1	0.8252219011119977	
HTR1D	CXCR6	0.8354005520686607	
DRD3	rs324023	0.99	
ADRB2	ARPC4	0.8628338709774962	
HTR2A	NTSR2	0.8252219011119977	
SLC22A1	rs628031	0.99	
DRD3	C5	0.8407682499807351	
HTR2B	BDKRB2	0.8354005520686607	
CYP3A4	rs4646437	0.8775210229989678	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	TRAPPC11	0.818984274335209	
HTR2A	AVPR1B	0.8354005520686607	
AGTR1	EDNRA	0.8252219011119977	
ADRB2	CD3D	0.863443159858049	
ADRB2	LRP2	0.863443159858049	
CYP2D6	CYP2D6*1, CYP2D6*11, CYP2D6*12, CYP2D6*4, CYP2D6*41, CYP2D6*5, CYP2D6*59, CYP2D6*62, CYP2D6*7, CYP2D6*8	0.99	
DRD4	CXCL10	0.8407682499807351	
DRD2	TAS2R5	0.8354005520686607	
ADRA1B	BDKRB1	0.8354005520686607	
ABCG2	rs13120400	0.99	
ACE2	AGT	0.8583440478929699	
HTR2C	NTSR2	0.8252219011119977	
DRD2	CCL19	0.8407682499807351	
Telmisartan	ABCB1	1	
DRD2	FPR2	0.8354005520686607	
DRD2	rs2440390	0.99	
Trandolapril	SLC15A2	1	
PPARG	MED30	0.7989062580087279	
HTR2C	PROKR1	0.8354005520686607	
AGTR1	OXTR	0.8252219011119977	
HTR2B	PROKR2	0.8354005520686607	
ADRB2	rs1042718	0.99	
DRD4	CCL25	0.8407682499807351	
AGTR1	KISS1R	0.8252219011119977	
HTR2C	GPR65	0.8354005520686607	
HTR1D	PTGDR2	0.8252219011119977	
DRD2	CXCL13	0.8407682499807351	
ADRB1	PTH	0.8407682499807351	
CYP1A2	rs72547516	0.99	
rs2740574	CYP3A4	0.92274469442792	
ADRA1B	LPAR2	0.8252219011119977	
HTR1A	NMUR2	0.8421959353175904	
HTR1A	GPR18	0.8354005520686607	
ADRA2A	RLN3	0.8407682499807351	
DRD5	SCTR	0.8354005520686607	
ABCC2	rs2273697	0.99	
PPARG	MED1	0.8267126623718162	
ADRA1D	HCRT	0.833320481754769	
HTR1D	FPR2	0.8354005520686607	
CYP1A2	rs4646427	0.99	
AGTR1	GNAQ	0.8595571341704282	
ADRA1D	EDN1	0.833320481754769	
HTR2B	HCRTR1	0.8252219011119977	
HTR2B	EDNRB	0.8252219011119977	
HTR1D	SSTR1	0.8354005520686607	
HTR1D	P2RY14	0.8354005520686607	
ADRA1A	MLNR	0.8354005520686607	
DRD4	ADRA2B	0.8252219011119977	
DRD2	GRM8	0.8252219011119977	
ADRA1B	GNG2	0.8632667287580127	
ABCB1	rs10280101	0.99	
HTR1A	ACKR3	0.8354005520686607	
ADRA1B	GNA14	0.8595571341704282	
ADRA1D	HCRTR1	0.8252219011119977	
P2RY12	NPY1R	0.8252219011119977	
CYP2C8	rs11572076	0.99	
DRD2	rs2283265	0.99	
PTGIR	CGA	0.849809014912932	
ADRA1D	HRH1	0.8354005520686607	
CYP2D6	CYP2D6*1, CYP2D6*1xN	0.99	
RHOA	rs11716445	0.8169696821008777	
DRD2	LPAR3	0.8252219011119977	
ABCC2	rs3740066	0.99	
ADRA1B	ADRA1D	0.849809014912932	
ADRA1A	PTGFR	0.8252219011119977	
PPARG	FAM120B	0.7989062580087279	
CYP3A4	rs56324128	0.99	
HTR1A	HRH3	0.8354005520686607	
HTR1B	CXCR1	0.8354005520686607	
DRD3	PNOC	0.8407682499807351	
DRD4	NPY2R	0.8252219011119977	
ADRA1A	UTS2R	0.8354005520686607	
ADRB2	ARRB2	0.8653853888875809	
HTR2C	NMB	0.8407682499807351	
ADRA1B	NTS	0.833320481754769	
DRD4	CCR3	0.8354005520686607	
DRD3	OXER1	0.8252219011119977	
HTR1A	NPB	0.8407682499807351	
HTR2C	ADRA1D	0.8354005520686607	
ADRA1A	GNRH1	0.8407682499807351	
DRD4	TAS2R45	0.8354005520686607	
ADRA2A	GNAI1	0.8497082254156562	
HTR1A	S1PR3	0.8252219011119977	
HTR1D	SSTR4	0.8354005520686607	
ADRB1	MC3R	0.8252219011119977	
CYP2D6	CYP2D6*1, CYP2D6*1xN, CYP2D6*3, CYP2D6*4, CYP2D6*5, CYP2D6*6	0.99	
CYP1A2	rs2069526	0.99	
HTR2A	HCRTR2	0.8252219011119977	
DRD2	OPRK1	0.8354005520686607	
DRD3	CXCL3	0.8407682499807351	
DRD4	TAS2R19	0.8354005520686607	
HTR2C	EDN2	0.833320481754769	
ACE	rs1799752	0.99	
HTR1B	ADRA2C	0.8252219011119977	
CYP2D6	CYP2D6*1, CYP2D6*47, CYP2D6*49, CYP2D6*50, CYP2D6*51, CYP2D6*54, CYP2D6*55, CYP2D6*57, CYP2D6*72, CYP2D6*89, CYP2D6*92, CYP2D6*93, CYP2D6*96	0.99	
DRD1	CGA	0.849809014912932	
HTR2A	MLNR	0.8354005520686607	
ADRB2	EPN2	0.863443159858049	
HTR1A	RXFP3	0.8354005520686607	
ADRB2	AMPH	0.863443159858049	
CYP2C8	rs1934951	0.99	
CYP2D6	rs371793722	0.99	
ADRB2	SCARB2	0.863443159858049	
ADRA1D	CCKAR	0.8252219011119977	
PTGIR	GNAS	0.8638245419531639	
P2RY12	GNAT3	0.8632667287580127	
CYP2C9	rs4918758	0.99	
ADRB1	GPHA2	0.8407682499807351	
DRD4	HCAR2	0.8354005520686607	
PTGIR	NPS	0.8407682499807351	
Pramipexole	DRD2	1	
HTR2C	P2RY6	0.8354005520686607	
HTR1D	NPY1R	0.8252219011119977	
AGTR1	ADRA1A	0.8354005520686607	
SLCO1B1	rs4149015	0.99	
DRD2	S1PR2	0.8252219011119977	
HTR1B	GRM8	0.8252219011119977	
DRD3	HTR5A	0.8354005520686607	
ADRA1D	CCKBR	0.8354005520686607	
PTGIR	HTR6	0.8354005520686607	
HTR1B	CNR2	0.8354005520686607	
ADRA1A	NPSR1	0.8354005520686607	
ADRA2B	SAA1	0.833320481754769	
HTR2B	F2RL2	0.8252219011119977	
Epoprostenol	PTGIS	1	
CYP3A4	CYP3A4*1, CYP3A4*4	0.9135172474836407	
HTR1B	LPAR3	0.8252219011119977	
DRD4	LPAR5	0.8252219011119977	
P2RY12	SSTR5	0.8354005520686607	
DRD1	HTR4	0.8354005520686607	
ADRA1A	GRM5	0.8354005520686607	
SLC22A1	rs34130495	0.99	
P2RY12	AGTR2	0.8354005520686607	
HTR2C	PTGER1	0.8252219011119977	
HTR1B	S1PR1	0.8252219011119977	
ADRB2	ADCYAP1	0.8407682499807351	
ADRB2	FNBP1L	0.863443159858049	
PTGIR	MC5R	0.8252219011119977	
ADRA2A	ADRA2A	0.8291463109497466	
DRD3	TAS2R4	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CAMTA1	0.818984274335209	
DRD2	CXCR1	0.8354005520686607	
DRD3	SSTR2	0.8354005520686607	
ADRA1B	FFAR1	0.8354005520686607	
CYP2C19	rs11188072	0.99	
HTR1B	TAS2R41	0.8354005520686607	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	CEP44	0.818984274335209	
ADRB2	GPBAR1	0.8354005520686607	
SLCO1B1	rs2291075	0.99	
HTR1A	PYY	0.833320481754769	
HTR1D	C3AR1	0.8354005520686607	
ADRA1A	CASR	0.8354005520686607	
HIF1A	VHL	0.8599291555852738	
DRD1	GPBAR1	0.8354005520686607	
HTR2B	PROKR1	0.8354005520686607	
ADRB2	ACTR3	0.8628338709774962	
ADRB2	PICALM	0.863443159858049	
P2RY12	rs2046934	0.99	
Irbesartan	UGT1A3	1	
DRD2	CXCL6	0.8459813396079446	
DRD5	P2RY11	0.8252219011119977	
AGTR1	TRHR	0.8354005520686607	
DRD1	GPR45	0.8252219011119977	
ADRA1B	NPFFR1	0.8252219011119977	
HTR1A	TAS2R19	0.8354005520686607	
ADRA1B	AVPR1A	0.8354005520686607	
DRD2	CCR10	0.8354005520686607	
ADRA1A	NMB	0.8407682499807351	
P2RY12	LPAR1	0.8252219011119977	
DRD3	OXGR1	0.8354005520686607	
HTR2B	PROK1	0.8407682499807351	
HTR1B	SAA1	0.8407682499807351	
HTR1A	TAS2R4	0.8354005520686607	
HIF1A	RBX1	0.8599291555852738	
DRD3	NPY	0.833320481754769	
DRD5	VIP	0.833320481754769	
Irbesartan	CYP3A4	1	
HTR1B	GNAT3	0.8526462282435747	
AGTR1	XCL2	0.833320481754769	
P2RY12	SST	0.8407682499807351	
DRD4	HCAR3	0.8354005520686607	
AGTR1	LPAR2	0.8354005520686607	
DRD4	CCL19	0.8407682499807351	
HTR1B	APP	0.8407682499807351	
ADRB1	CALCRL	0.8421959353175904	
ADRA1B	EDNRB	0.8252219011119977	
ADRA1D	KNG1	0.8407682499807351	
ADRA1B	P2RY2	0.8354005520686607	
CYP2C19	CYP2C19*1, CYP2C19*10, CYP2C19*11, CYP2C19*13, CYP2C19*14, CYP2C19*15, CYP2C19*16, CYP2C19*18, CYP2C19*19, CYP2C19*22, CYP2C19*23, CYP2C19*24, CYP2C19*25, CYP2C19*26, CYP2C19*5, CYP2C19*6, CYP2C19*8, CYP2C19*9	0.99	
HTR2C	NMS	0.8407682499807351	
HTR1B	PMCH	0.8407682499807351	
HTR1A	CCR3	0.8354005520686607	
DRD2	GPR17	0.8252219011119977	
HTR1A	TAS2R8	0.8354005520686607	
VEGFA	PIK3CA	0.8468891025876341	
CYP3A4	rs2242480	0.9135172474836407	
ADRB2	GNAS	0.8549476386052599	
DRD3	HCAR2	0.8354005520686607	
Pergolide	HTR2C	1	
CYP3A4	CYP3A4*1, CYP3A4*20, CYP3A4*8	0.9135172474836407	
ADRA1A	EDNRB	0.8252219011119977	
ADRA1D	PMCH	0.833320481754769	
Carvedilol	VCAM1	1	
HTR2B	GNA15	0.8595571341704282	
ADRB2	VIP	0.833320481754769	
HTR1B	CXCR2	0.8354005520686607	
HTR1D	ADRA2B	0.8252219011119977	
ADRB2	CLTC	0.8664089236866457	
HTR2A	AGT	0.8407682499807351	
Enalapril	ABCB1	1	
